./results/results_realapps/ocean-c/data_throughput/
./results/results_realapps/ocean-c/data_throughput/S1000.000000
./results/results_realapps/ocean-c/data_throughput/S1000.000000/H0.000000
0.000100;
0.00464935;./results/results_realapps/ocean-c/data_throughput/S1000.000000/H0.000000/brs_non_p
0.00464935;./results/results_realapps/ocean-c/data_throughput/S1000.000000/H0.000000/fuzzy_token
0.00464935;./results/results_realapps/ocean-c/data_throughput/S1000.000000/H0.000000/token
