;
N64;
S0.100000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.42113297924;5.57796805392;5.62873368368;5.79883761436;5.89688541534;7.86292024695;16.3033579618;126.057233804;423.970917359;674.594127824;854.407569859;985.087325048;1055.11653388;1126.250985;1494.12337425;1564.7228399;1652.99432684;1710.19270256;1693.45438037;1725.06264679;1759.96696144;1742.72617082;1724.15897848;1796.76787703;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.45371265882;5.54278036868;5.6187466682;5.77941987292;5.89641723334;8.02938002729;15.6496779196;108.687131264;364.58226215;642.126828554;837.541640791;999.406844465;1077.39266671;1200.63809211;1488.99196456;1604.49361815;1631.46552416;1672.21152285;1697.20602225;1770.95171715;1727.34264432;1713.36629125;1724.15842263;1791.79865155;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.46232366029;5.54393568606;5.6661784548;5.80818094924;5.89899945139;8.0264121834;17.054738272;147.383789275;433.498080209;675.518926352;801.675291373;983.607074363;1067.17277101;1132.81825514;1481.98037306;1626.98887646;1667.17872544;1663.6907706;1688.1686182;1672.22958172;1707.09573331;1733.09469312;1712.73865981;1834.57952356;
S1.000000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.48341155;5.56581159624;5.64292778284;5.75878550425;5.84151446711;7.86213131155;13.6730869316;125.83640806;522.038831654;876.633288382;1068.13760765;1228.67364173;1337.98971218;1419.65975378;1745.26714129;1853.78520423;1888.92808818;1963.11314774;1941.33341897;1944.79163352;1988.09326011;1995.20185377;1976.07119972;1989.28640817;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.43152615882;5.47868763212;5.63351744662;5.72177228864;5.97268021693;7.82544580885;14.7122747539;110.737995816;551.701448086;874.64726491;1086.34690676;1217.52662875;1367.7833405;1438.78857644;1759.12171054;1819.02135271;1897.91217103;1967.38556776;1943.84145472;1979.44870652;2005.63356018;1968.31594525;2004.04205371;2027.50014844;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.44866899968;5.51635602963;5.61086357831;5.76798914434;5.82324453626;7.91319069565;13.5286159735;101.949596847;537.938925647;864.06528907;1099.70183424;1238.0871382;1325.08868723;1406.22909615;1743.17646434;1848.45603895;1907.94282363;1926.68026119;1934.11211457;1938.15344693;1968.43486262;1990.26536775;1966.05953265;2005.82254242;
S10.000000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.43919218348;5.54655509343;5.63407591176;5.80610851996;5.8592846673;7.74328856522;13.8599004705;125.313416535;529.325585378;899.682043187;1087.70941464;1265.5482026;1346.59182838;1386.27284971;1757.80914206;1857.50478839;1901.30942872;1918.80816643;1954.77803782;1953.78202476;1973.72013825;1998.9513812;2007.49909111;2014.43169723;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.46675230283;5.55306748948;5.69472021449;5.7774173167;5.83639305695;7.80370586153;13.3927662976;144.914483813;547.639642103;885.08421136;1130.79953892;1191.92486417;1309.73990247;1394.4286893;1732.94491523;1860.04843877;1881.27080229;1940.80846112;1959.43454835;1933.20731212;1987.88294613;1978.79966983;2017.14609482;2019.41227808;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;0.060000;0.070000;0.080000;0.090000;0.100000;0.200000;
brs_non_p;5.40241605765;5.53054414629;5.6123256476;5.87460530773;5.87505291215;7.81532872601;13.3525319553;103.71240525;555.215264549;908.912793082;1115.37952439;1220.99495838;1332.25802281;1381.59531255;1745.03855991;1882.05599011;1917.52870583;1950.19484855;1972.54539333;1994.20063294;1977.98651404;1974.66658794;1992.48316971;2030.71692294;
