N32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0.900000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,injection_rates,1E-05,2E-05,3E-05,4E-05,5E-05,6E-05,7E-05,8E-05,9E-05,0.0001,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.02,0.03,0.04,0.05,0.07,0.1,0.2,0.5,0.7,0.9
Latencies,brs_non_p,5.00064177565469,5.00201107434639,5.00485683800671,5.00429775806566,5.00431686436571,5.00824932199831,5.00679380968932,5.01135573645028,5.00997534528894,5.01694310011197,5.02182909088824,5.03750763363826,5.05232653601247,5.0570500997594,5.08568422611885,5.08403491618272,5.09301837701523,5.11734523456024,5.1208064132598,5.26285467702941,5.4070753511848,5.64721602656622,5.9157047943211,6.09759341197983,6.47476798894226,7.04208385394269,7.35636422315958,8.07207006504858,217.029938019201,473.74201868122,589.110829481724,658.426110842521,748.320437903939,795.388834678633,881.76116936995,909.885527671676,911.296322045858,911.496489258008
Throughput,brs_non_p,0.001285316803595,0.002553878683431,0.003806378581911,0.005103968349529,0.006451901305521,0.00783630944484,0.008846106675749,0.010294049390332,0.011562314819371,0.012677930677377,0.025633715869324,0.038315470847714,0.050738924345149,0.064336193418455,0.077275460160616,0.090249757337621,0.10142022718318,0.113999045922464,0.128984042214245,0.253117382607347,0.384532835518597,0.521247220790162,0.650166257424152,0.755681360554278,0.881152194912139,1.0214371457513,1.15286989600083,1.27311053137058,2.09222529094332,2.13875352010038,2.1953404945633,2.21237852809222,2.19239121572229,2.22488437980899,2.17104127580626,2.21882381910246,2.20482685161018,2.20519733855991
