N512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S0.5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H0.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,injection_rates,1E-05,2E-05,3E-05,4E-05,5E-05,6E-05,7E-05,8E-05,9E-05,0.0001,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.02,0.03,0.04,0.05,0.07,0.1,0.2,0.5,0.7,0.9
Latencies,brs_non_p,5.01934293944155,5.03902231488769,5.05688080941003,5.08370515101233,5.09469488883405,5.11739007617581,5.13018245263191,5.15318122332138,5.17017127327977,5.20184249816971,5.43515112764799,5.82274048007596,6.18418475985566,6.77773803656601,7.51116421283316,8.56441852566615,10.3047222482115,16.6102048056408,38.8464876068229,819.803459572634,1031.57442957396,1102.83628898688,1144.76035942072,1162.86550988518,1170.52728572833,1175.79678018236,1183.23336746085,1189.60447803383,1194.57365956762,1195.41794727472,1204.06620313367,1206.96843040673,1198.23564827807,1204.14956364127,1211.78837523296,1227.25599203162,1240.39864287959,1229.62900011621
Throughput,brs_non_p,0.020405665679937,0.040602647770919,0.061515668601753,0.082256404703496,0.102804303504985,0.122658019416139,0.142908561494812,0.162616695955152,0.186738749422704,0.206964738492637,0.409061112603603,0.614268064455122,0.830588057038978,1.04201817087201,1.23190754795622,1.41176482035142,1.6193182582668,1.86076477705518,2.03753112057481,1.75535752732732,1.88306543780847,1.99174243065046,1.98433478688169,1.99179462631633,2.01090905144011,2.01167508555125,2.01943761792841,2.01316663974542,1.99205660418188,2.00159265761398,1.99464529371859,1.99625408127256,1.9992010729422,2.00655684899585,1.98983848753277,1.99010025322937,1.98826295829398,1.99680044075471
