injection rate,,0.0006,0.0007,0.0008,0.0009,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
Throughput,brs_non_p,0.154877367251,0.17924326868,0.207607190705,0.22878519885,0.252038085555,0.512495813946,0.776076218406,1.01310968368,1.27079097636,1.50112158805,1.78565720436,1.94442150802,2.04055114919,2.09014438993,2.17156174439,2.20283017549,2.22701290921,2.25448604082,2.2537048551,2.26528656648,2.22168068199,2.19232390548,2.2102836818,2.26068986498,2.28053841101,2.23740421441,2.26641022025,2.22020211856,2.24038853937,2.25449009904,2.28160687575
Latencies,brs_non_p,5.17943569283,5.18684782925,5.23790861884,5.24819764981,5.28314333189,5.73364241573,6.34671923768,7.26217190426,9.05126233013,11.7453221981,25.7540281497,47.9861021721,103.649429476,180.139773446,539.448852138,653.595955092,687.684205633,738.762323585,738.69153975,763.609615314,779.61725928,810.989939623,799.279397116,834.869180779,820.976023945,854.829195743,853.465592741,866.019671105,856.88899383,860.315880178,869.154104681
