injection rates ,,0.0006,0.0007,0.0008,0.0009,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
Throughput,brs_non_p,0.151635121883,0.180248554991,0.204393159661,0.229471625983,0.259159520774,0.503527216423,0.774180484692,1.03258334305,1.28234554961,1.5266890436,1.76411331587,1.97931303139,2.06974896649,2.0768572505,2.08871695345,2.12172375827,2.09482071914,2.11802712164,2.08387851348,2.16913663475,2.11230555648,2.14786232209,2.12189794912,2.11854035418,2.13685913249,2.14560513878,2.09406409579,2.1535675955,2.12866795702,2.13255908575,2.15040337821
Latencies,brs_non_p,5.17086410441,5.17898932362,5.19189285815,5.22818384308,5.27321931449,5.59166485019,6.12993905481,6.94872978545,7.92476114654,9.66499641674,14.8758963817,36.7627816934,131.462470631,236.320070805,659.506625296,779.192525339,837.145089153,876.262955759,899.888763415,888.815448165,929.951376803,916.572963869,939.139515899,973.335208711,975.893992496,981.926534578,988.49452278,979.366619044,1001.07699369,981.867575127,986.425230815
