;
N64;
S0.100000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.150278470655;0.181832373662;0.202081556865;0.227079025404;0.255479599278;0.508713916256;0.765706154586;0.957751101148;0.976633129846;0.986889065374;0.985279886024;0.969249022129;0.979036430352;0.992452822711;0.996645667445;0.96573687352;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.153420581661;0.179849887985;0.204833219143;0.229792740989;0.25436610766;0.511707729451;0.775339038096;0.964644935333;0.987289772825;0.99275895078;0.991392255672;0.973820077368;0.993359083698;0.999047688842;0.994526372052;0.993115695465;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.152438680576;0.180158566761;0.204087294504;0.234455631309;0.24934601049;0.506235881967;0.763742905391;0.945552011034;0.986467449372;0.987488118623;0.997001621347;0.989973138648;0.995569638912;0.988787471179;1.00328071155;0.980016894709;
S1.000000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.151643241293;0.176703947465;0.206728775204;0.234243781517;0.25669787427;0.510952279677;0.770237710234;0.954837600776;0.939932115959;0.937845892848;0.929210119854;0.947461377427;0.935428784542;0.945173567677;0.9587020807;0.95466440032;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.155772716189;0.180167965836;0.207440551625;0.227309056085;0.256738685571;0.510002872;0.765000963099;0.937740464911;0.942159519502;0.93722587488;0.934656579278;0.947182937485;0.941571497812;0.934470480745;0.951213390268;0.967938305399;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.153745617606;0.17892066988;0.204059144552;0.229990082371;0.258556768863;0.510879910192;0.7716135862;0.944152516464;0.952116815767;0.936259419165;0.936190715761;0.927847099666;0.939939630931;0.942049846897;0.956304638969;0.959462841066;
S10.000000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.153725670564;0.1786120382;0.205155703808;0.231952400997;0.257190912627;0.516939908853;0.773334074499;0.942689708987;0.948166220214;0.933762918267;0.934474533165;0.937511598876;0.940868378046;0.946307734917;0.941240331268;0.952539891029;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.153672920137;0.176241689962;0.203605896547;0.228966687716;0.258020951036;0.508796985636;0.767167556988;0.947899580897;0.953007316213;0.932345070982;0.933157326255;0.940193249488;0.928987439377;0.947425862678;0.961088849307;0.960547089325;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;
brs_non_p;0.155324985516;0.182912490557;0.205061112687;0.233683453126;0.258434952434;0.509564308363;0.750175278953;0.943777687059;0.939307712587;0.927764344933;0.942176646046;0.932211645249;0.940316471662;0.93677912466;0.959263638429;0.947206540448;
