./data_throughput/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./data_throughput/S10.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
./data_throughput/S10.000000/H0.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0001,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.02,0.03,0.04,0.05,0.07,0.1,0.2,0.5,0.7,0.9,
0.0239369075,0.047773895,0.0715742733,0.0944538351,0.1199710955,0.1428738684,0.1678622688,0.1894369001,0.2126216838,0.2403663145,0.4744944283,0.6049434737,0.6082045581,0.6160142449,0.6117424034,0.6125969811,0.6198812311,0.6133112497,0.6174646375,0.6264194806,0.6083437497,0.6217257904,0.6185520297,0.605936887,0.6160122728,0.6185398398,0.6263761604,0.6214252385,0.6168003569,./data_throughput/S10.000000/H0.500000/brs_non_p
0.0239149735,0.0475104863,0.0716945136,0.0959825777,0.1189135612,0.1419760482,0.1679030774,0.1909450349,0.2173778032,0.2387804635,0.4793093436,0.7043465685,0.7371520064,0.7398777713,0.7452505668,0.7727241504,0.8023070069,0.8061987421,0.8689759701,0.9227148583,0.9144713981,0.9432902824,0.95600681,0.9248454854,0.9269281594,0.9589720096,0.9885537515,1,1,./data_throughput/S10.000000/H0.500000/fuzzy_token
0.0237525342,0.0481735603,0.0721277332,0.0957101445,0.1192257478,0.1413880065,0.1691648537,0.1925288183,0.2149950706,0.2382911173,0.4813345724,0.7172581518,0.9062608106,0.9770818894,0.9890432802,0.9890755469,0.9886206596,0.9845788516,0.9863059576,0.9851887003,0.9901094628,0.991222074,0.9898285689,0.9892209455,0.9902480193,0.9948486126,0.998736995,1,0.9998889804,./data_throughput/S10.000000/H0.500000/tdma_fixed
0.0244564842,0.0477096707,0.0714235777,0.095705237,0.1205271814,0.1432540702,0.1667128264,0.1912348426,0.2151137898,0.2394519862,0.4759759646,0.6678554252,0.8132099522,0.891198485,0.9036942485,0.8757282664,0.892140293,0.8916695622,0.875754097,0.8850127867,0.8614789787,0.8674133983,0.8779865377,0.8794472013,0.870930981,0.8921435646,0.9138270859,0.9197300508,0.9123049459,./data_throughput/S10.000000/H0.500000/tdma_weighted
0.0242247413,0.0477340872,0.0711374317,0.0965933252,0.1185142193,0.1434166406,0.1672212278,0.191776981,0.2169499823,0.2381955164,0.4763619214,0.7183699562,0.8267397129,0.8312023902,0.8315666254,0.8318684963,0.832283964,0.8315496249,0.8316639657,0.830929296,0.8312415123,0.8314693306,0.8319891953,0.8323169251,0.8319523965,0.8325966847,0.8332481743,0.833333,0.833333,./data_throughput/S10.000000/H0.500000/token
