./results/results_burstiness_iter3/data_throughput/
./results/results_burstiness_iter3/data_throughput/S100.000000
./results/results_burstiness_iter3/data_throughput/S100.000000/H0.500000
0.000100;0.000200;0.000300;0.000400;0.000500;0.000600;0.000700;0.000800;0.000900;0.001000;0.001100;0.001200;0.001300;0.001400;0.001500;0.001600;0.001700;0.001800;0.001900;0.002000;0.002100;0.002200;0.002300;0.002400;0.002500;0.002600;0.002700;0.002800;0.002900;0.003000;0.003100;0.003200;0.003300;0.003400;0.003500;0.003600;0.003700;0.003800;0.003900;0.004000;0.004500;0.005000;0.005500;0.006000;0.006500;
0.0346603;0.0695809;0.104611;0.14065;0.177669;0.189213;0.253938;0.261514;0.331141;0.326508;0.376688;0.412371;0.44479;0.458813;0.487584;0.495531;0.498194;0.514129;0.515075;0.513865;0.51299;0.53428;0.552923;0.533313;0.558793;0.557791;0.539801;0.544535;0.534229;0.571126;0.562418;0.567652;0.540582;0.577022;0.590033;0.591891;0.585468;0.585578;0.572445;0.57489;0.61479;0.60752;0.584246;0.591354;0.582617;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.500000/brs_non_p
0.0346603;0.0695809;0.10461;0.140622;0.177666;0.189254;0.253867;0.261514;0.33111;0.326576;0.375049;0.423575;0.452994;0.466433;0.535199;0.557525;0.565542;0.616808;0.675822;0.654358;0.69993;0.776764;0.929831;0.83128;0.833904;0.899512;0.917071;0.959824;0.973744;0.991045;0.985638;0.995237;0.993366;0.998502;0.99893;0.99893;0.999714;0.999322;0.999286;0.99975;1.0;0.999821;0.999786;1.0;1.0;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.500000/fuzzy_token
0.0346601;0.0695682;0.104604;0.140638;0.177673;0.18923;0.253823;0.261521;0.331134;0.326668;0.375169;0.423806;0.453016;0.466224;0.535127;0.557791;0.565794;0.616958;0.676067;0.653992;0.699685;0.775838;0.931099;0.830811;0.83373;0.899454;0.917521;0.964453;0.976767;0.992767;0.987585;0.996193;0.99453;0.998752;0.999144;0.999037;0.999786;0.999465;0.999429;0.999821;1.0;0.999821;0.999821;1.0;1.0;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.500000/token
./results/results_burstiness_iter3/data_throughput/S100.000000/H0.600000
0.000100;0.000200;0.000300;0.000400;0.000500;0.000600;0.000700;0.000800;0.000900;0.001000;0.001100;0.001200;0.001300;0.001400;0.001500;0.001600;0.001700;0.001800;0.001900;0.002000;0.002100;0.002200;0.002300;0.002400;0.002500;0.002600;0.002700;0.002800;0.002900;0.003000;0.003100;0.003200;0.003300;0.003400;0.003500;0.003600;0.003700;0.003800;0.003900;0.004000;0.004500;0.005000;0.005500;0.006000;0.006500;
0.0336161;0.0626867;0.102842;0.153104;0.157811;0.198403;0.256138;0.302461;0.295664;0.345053;0.367261;0.399914;0.421598;0.450501;0.457068;0.491168;0.493723;0.517684;0.520214;0.5165;0.529761;0.531965;0.538617;0.536635;0.548246;0.567767;0.557192;0.528931;0.547817;0.563403;0.547474;0.550823;0.56914;0.540176;0.581963;0.58624;0.566859;0.563823;0.538949;0.561268;0.595187;0.596875;0.616387;0.59671;0.607573;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.600000/brs_non_p
0.0336256;0.0626829;0.102793;0.153158;0.157438;0.198403;0.256232;0.302484;0.295711;0.344637;0.364916;0.39581;0.433658;0.465464;0.483751;0.527337;0.564881;0.67185;0.651208;0.704438;0.714687;0.72035;0.778751;0.77169;0.845206;0.879922;0.937866;0.983526;0.949024;0.959331;0.978645;0.993013;0.991431;0.997329;0.997258;0.998894;0.99836;1.0;0.998965;0.999714;1.0;1.0;1.0;1.0;1.0;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.600000/fuzzy_token
0.0336253;0.0626848;0.102802;0.153137;0.157423;0.198394;0.256047;0.302307;0.29573;0.344658;0.365011;0.395648;0.433544;0.46534;0.484119;0.527774;0.564755;0.67185;0.650543;0.704597;0.71434;0.720758;0.778795;0.771584;0.844875;0.879452;0.94124;0.986263;0.951863;0.96432;0.982008;0.99453;0.992837;0.997862;0.997791;0.999179;0.998716;1.0;0.999179;0.999786;1.0;1.0;1.0;1.0;1.0;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.600000/token
./results/results_burstiness_iter3/data_throughput/S100.000000/H0.700000
0.000100;0.000200;0.000300;0.000400;0.000500;0.000600;0.000700;0.000800;0.000900;0.001000;0.001100;0.001200;0.001300;0.001400;0.001500;0.001600;0.001700;0.001800;0.001900;0.002000;0.002100;0.002200;0.002300;0.002400;0.002500;0.002600;0.002700;0.002800;0.002900;0.003000;0.003100;0.003200;0.003300;0.003400;0.003500;0.003600;0.003700;0.003800;0.003900;0.004000;0.004500;0.005000;0.005500;0.006000;0.006500;
0.0327427;0.0632861;0.0965118;0.123824;0.161721;0.204196;0.236046;0.255752;0.33084;0.364209;0.352729;0.400377;0.43815;0.470786;0.485631;0.478935;0.496709;0.511042;0.502053;0.518663;0.512005;0.525289;0.526751;0.540249;0.544758;0.510139;0.547667;0.55915;0.571195;0.546629;0.562803;0.570962;0.540875;0.58119;0.582036;0.581178;0.588384;0.614777;0.59629;0.561482;0.57193;0.611995;0.599354;0.646532;0.589114;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.700000/brs_non_p
0.0327431;0.0632851;0.0965118;0.123969;0.161884;0.204146;0.236209;0.256136;0.330126;0.365163;0.353094;0.405985;0.445456;0.492187;0.551757;0.545012;0.530605;0.607388;0.59792;0.643043;0.73723;0.692726;0.729205;0.770119;0.772478;0.786826;0.923057;0.960154;0.992697;0.915901;0.990449;0.999786;0.987654;0.996441;0.995272;0.996264;0.999679;0.999037;0.999964;1.0;1.0;0.999929;0.999929;1.0;1.0;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.700000/fuzzy_token
0.0327438;0.0632786;0.0965105;0.123961;0.161902;0.204163;0.236229;0.256084;0.330111;0.365121;0.352965;0.405997;0.445491;0.491832;0.551909;0.544811;0.529952;0.607415;0.598112;0.642792;0.737327;0.691768;0.72856;0.7694;0.772414;0.786517;0.925589;0.965018;0.993507;0.915991;0.992345;0.999857;0.989924;0.99708;0.996016;0.997044;0.99975;0.999251;0.999964;1.0;1.0;0.999929;0.999929;1.0;1.0;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.700000/token
./results/results_burstiness_iter3/data_throughput/S100.000000/H0.800000
0.000100;0.000200;0.000300;0.000400;0.000500;0.000600;0.000700;0.000800;0.000900;0.001000;0.001100;0.001200;0.001300;0.001400;0.001500;0.001600;0.001700;0.001800;0.001900;0.002000;0.002100;0.002200;0.002300;0.002400;0.002500;0.002600;0.002700;0.002800;0.002900;0.003000;0.003100;0.003200;0.003300;0.003400;0.003500;0.003600;0.003700;0.003800;0.003900;0.004000;0.004500;0.005000;0.005500;0.006000;0.006500;
0.0362148;0.0799899;0.103403;0.131623;0.181355;0.177836;0.222989;0.271189;0.316045;0.299133;0.414164;0.405351;0.443494;0.47564;0.489613;0.500536;0.543426;0.49374;0.517847;0.516234;0.539884;0.524944;0.518663;0.532684;0.574984;0.568274;0.548332;0.570323;0.585358;0.564254;0.567744;0.563573;0.579458;0.573688;0.604908;0.583467;0.572972;0.571825;0.559955;0.594177;0.573148;0.632225;0.629638;0.580287;0.592329;./results/results_burstiness_iter3/data_throughput/S100.000000/H0.800000/brs_non_p
