;
N64;
S0.100000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.152738956764;0.176787713243;0.205796207571;0.226979311305;0.258156346791;0.505306365729;0.765328090896;1.01860838684;1.2852981111;1.52036277998;1.7491878899;1.97056185419;2.07143383058;2.06946420133;2.10076134701;2.07274990144;2.06392963297;2.08331420222;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.153415561431;0.180712910122;0.203758051441;0.232130636984;0.252695617856;0.505466004755;0.766008300001;1.01845675947;1.24274622731;1.51086551542;1.76406643781;1.97339626469;2.04742662066;2.09745153532;2.07438917216;2.09790878283;2.03304432417;2.07563614345;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.153006386131;0.178876036177;0.206099483286;0.228083521913;0.257280715284;0.509269592182;0.766226954037;1.03689660999;1.29121268834;1.53775666541;1.73717122182;1.9660602799;2.04354366056;2.09604038141;2.0775963522;2.06495864262;2.06635431438;2.08682806143;
S1.000000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.153769895866;0.180822493164;0.207885703337;0.227864906028;0.258626357583;0.508978159523;0.77171094105;1.01727369034;1.30140762;1.53922516736;1.76317917796;1.98548711569;2.07765365305;2.07552304354;2.01206815708;2.05236081701;2.02333699897;2.03448637106;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.154160334393;0.178916631757;0.204358298068;0.226965231753;0.256642138402;0.505594256254;0.769242554573;1.00430954852;1.29608454574;1.53128150069;1.7955271834;2.0027982314;2.08443235702;2.09552817454;2.029496727;2.01671283804;2.02147758611;2.03074564774;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.151013111276;0.178272949443;0.202113726347;0.232509931958;0.251136232576;0.517890718506;0.755442507352;1.03286516791;1.27706517948;1.50930489826;1.7772051457;1.99301931941;2.09075574312;2.07179209382;2.02535238244;2.03933516596;2.02533051884;2.01639480733;
S10.000000;
H0.500000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.152357848848;0.179886206916;0.202457323293;0.229061597471;0.254669682946;0.501636425045;0.755751636973;1.0121642071;1.2952582656;1.54911908074;1.76239290167;1.98356452074;2.07631265222;2.07486678723;2.03617724475;2.02478229087;2.01940537133;1.98616734949;
H0.700000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.151792842568;0.181659510708;0.206324008603;0.227157267339;0.252714372919;0.514845041869;0.773455083875;1.04460319807;1.27329735734;1.5432917929;1.80198821941;2.00319787657;2.0604096068;2.09236728821;1.98386884364;1.99046270167;2.00263447641;1.97579420119;
H0.850000;
injection rates ;0.000600;0.000700;0.000800;0.000900;0.001000;0.002000;0.003000;0.004000;0.005000;0.006000;0.007000;0.008000;0.009000;0.010000;0.020000;0.030000;0.040000;0.050000;
brs_non_p;0.154292262182;0.179939398709;0.205857316138;0.22889980297;0.257964982723;0.509044542812;0.774891479884;1.02669989628;1.27852664935;1.53462223162;1.7724162962;1.98038758524;2.07966416671;2.07040853755;1.96996514696;2.00628928246;2.01533663871;2.00865132241;
